0.0073559,0.0066595,0.0032107,0.0077102,0.011578,0.01414,0.0035589,0.0023859,0.010563
0.048273,0.043876,0.022886,0.052938,0.060397,0.069321,0.022887,0.019226,0.07018
-0.8654,-0.71771,0.25228,-0.82143,-0.97827,-0.74761,0.77,-0.31524,-0.95175
